userid	timestamp	action	value	testids
user_10228	1693557036	search	0	13535;23345;23464;25661
user_10228	1693557064	mainpage	0	13535;23345;23464;25661
user_10228	1693557068	product	0	13535;23345;23464;25661
user_10228	1693557078	mainpage	0	13535;23345;23464;25661
user_10228	1693557089	search	0	13535;23345;23464;25661
user_10228	1693643539	category	0	13535;23345;23464;25661
user_10228	1693643599	product	0	13535;23345;23464;25661
user_10228	1693643611	cart	12200.0	13535;23345;23464;25661
user_10228	1693643638	category	0	13535;23345;23464;25661
user_10228	1693643651	product	0	13535;23345;23464;25661
user_10228	1693643659	category	0	13535;23345;23464;25661
user_10228	1693643685	cart	5090.0	13535;23345;23464;25661
user_10228	1693643703	search	0	13535;23345;23464;25661
user_10228	1693643721	product	0	13535;23345;23464;25661
user_10228	1693643739	search	0	13535;23345;23464;25661
user_10228	1693643789	product	0	13535;23345;23464;25661
user_10228	1693643812	cart	18000.0	13535;23345;23464;25661
user_10228	1693643856	search	0	13535;23345;23464;25661
user_10228	1693643858	category	0	13535;23345;23464;25661
user_10228	1693643895	product	0	13535;23345;23464;25661
user_10228	1693643900	category	0	13535;23345;23464;25661
user_10229	1690416844	category	0	13535;23346;23464;25661
user_10229	1690416869	search	0	13535;23346;23464;25661
user_10229	1690416880	product	0	13535;23346;23464;25661
user_10229	1690416881	cart	4470.0	13535;23346;23464;25661
user_10229	1690416886	product	0	13535;23346;23464;25661
user_10229	1690416888	mainpage	0	13535;23346;23464;25661
user_10229	1690416893	product	0	13535;23346;23464;25661
user_10229	1690416911	category	0	13535;23346;23464;25661
user_10229	1690676127	search	0	13535;23346;23464;25661
user_10229	1690848939	product	0	13535;23346;23464;25661;32412
user_10229	1690848942	category	0	13535;23346;23464;25661;32412
user_10229	1690848949	search	0	13535;23346;23464;25661;32412
user_10229	1690848976	category	0	13535;23346;23464;25661;32412
user_10229	1690935386	mainpage	0	13535;23346;23464;25661;32412
user_10229	1690935395	search	0	13535;23346;23464;25661;32412
user_10229	1690935408	product	0	13535;23346;23464;25661;32412
user_10229	1690935425	product	0	13535;23346;23464;25661;32412
user_10229	1690935428	cart	27800.0	13535;23346;23464;25661;32412
user_10229	1690935439	product	0	13535;23346;23464;25661;32412
user_10229	1690935447	product	0	13535;23346;23464;25661;32412
user_10229	1690935451	cart	10700.0	13535;23346;23464;25661;32412
user_10229	1690935498	search	0	13535;23346;23464;25661;32412
user_10229	1690935508	category	0	13535;23346;23464;25661;32412
user_10229	1690935523	search	0	13535;23346;23464;25661;32412
user_10229	1690935529	category	0	13535;23346;23464;25661;32412
user_10229	1690935531	product	0	13535;23346;23464;25661;32412
user_10229	1690935574	product	0	13535;23346;23464;25661;32412
user_10229	1690935605	search	0	13535;23346;23464;25661;32412
user_10229	1690935621	search	0	13535;23346;23464;25661;32412
user_10229	1690935638	product	0	13535;23346;23464;25661;32412
user_10229	1690935647	cart	15100.0	13535;23346;23464;25661;32412
user_10229	1690935649	search	0	13535;23346;23464;25661;32412
user_10229	1690935664	product	0	13535;23346;23464;25661;32412
user_10229	1690935670	cart	9210.0	13535;23346;23464;25661;32412
user_10229	1691194884	mainpage	0	13535;23346;23464;25661;32412
user_10229	1691194892	search	0	13535;23346;23464;25661;32412
user_10229	1691194895	search	0	13535;23346;23464;25661;32412
user_10229	1691281300	mainpage	0	13535;23346;23464;25661;32412
user_10229	1691281327	product	0	13535;23346;23464;25661;32412
user_10229	1691281349	search	0	13535;23346;23464;25661;32412
user_10229	1691367751	mainpage	0	13535;23346;23464;25661;32412
user_10229	1691367757	search	0	13535;23346;23464;25661;32412
user_10229	1691367776	product	0	13535;23346;23464;25661;32412
user_10229	1691367779	product	0	13535;23346;23464;25661;32412
user_10229	1691540609	product	0	13535;23346;23464;25661;32412
user_10229	1691540636	product	0	13535;23346;23464;25661;32412
user_10229	1691540647	search	0	13535;23346;23464;25661;32412
user_10229	1691540650	product	0	13535;23346;23464;25661;32412
user_10229	1691540654	category	0	13535;23346;23464;25661;32412
user_10229	1691540664	cart	99000.0	13535;23346;23464;25661;32412
user_10229	1691713487	category	0	13535;23346;23464;25661;32412
user_10229	1691713525	category	0	13535;23346;23464;25661;32412
user_10229	1691713543	search	0	13535;23346;23464;25661;32412
user_10229	1691713545	mainpage	0	13535;23346;23464;25661;32412
user_10229	1691713548	search	0	13535;23346;23464;25661;32412
user_10229	1691713567	product	0	13535;23346;23464;25661;32412
user_10229	1691713571	search	0	13535;23346;23464;25661;32412
user_10229	1691713572	search	0	13535;23346;23464;25661;32412
user_10229	1691799999	search	0	13535;23346;23464;25661;32412
user_10229	1691800012	category	0	13535;23346;23464;25661;32412
user_10229	1691800014	product	0	13535;23346;23464;25661;32412
user_10229	1691800030	cart	11300.0	13535;23346;23464;25661;32412
user_10229	1691800043	search	0	13535;23346;23464;25661;32412
user_10229	1691800057	category	0	13535;23346;23464;25661;32412
user_10229	1691800079	cart	30500.0	13535;23346;23464;25661;32412
user_10229	1691972891	category	0	13535;23346;23464;25661;32412
user_10229	1691972908	search	0	13535;23346;23464;25661;32412
user_10229	1691972914	product	0	13535;23346;23464;25661;32412
user_10229	1692145725	category	0	13535;23346;23464;25661;32412
user_10229	1692232154	mainpage	0	13535;23346;23464;25661;32412
user_10229	1692404966	mainpage	0	13535;23346;23464;25661;32412
user_10229	1692404979	product	0	13535;23346;23464;25661;32412
user_10229	1692405011	category	0	13535;23346;23464;25661;32412
user_10229	1692405041	search	0	13535;23346;23464;25661;32412
user_10229	1692405043	search	0	13535;23346;23464;25661;32412
user_10229	1692405051	mainpage	0	13535;23346;23464;25661;32412
user_10229	1692405066	product	0	13535;23346;23464;25661;32412
user_10229	1692405073	cart	29200.0	13535;23346;23464;25661;32412
user_10229	1692405096	checkout	29200.0	13535;23346;23464;25661;32412
user_10229	1692491516	category	0	13535;23346;23464;25661;32412
user_10229	1692491516	product	0	13535;23346;23464;25661;32412
user_10229	1692491522	category	0	13535;23346;23464;25661;32412
user_10229	1692491537	category	0	13535;23346;23464;25661;32412
user_10229	1692491545	cart	7600.0	13535;23346;23464;25661;32412
user_10229	1692491549	search	0	13535;23346;23464;25661;32412
user_10229	1692491574	product	0	13535;23346;23464;25661;32412
user_10229	1692491580	search	0	13535;23346;23464;25661;32412
user_10229	1692491589	product	0	13535;23346;23464;25661;32412
user_10229	1692491591	category	0	13535;23346;23464;25661;32412
user_10229	1692923597	mainpage	0	13535;23346;23464;25661;32412
user_10229	1692923601	search	0	13535;23346;23464;25661;32412
user_10229	1692923607	category	0	13535;23346;23464;25661;32412
user_10229	1692923622	cart	29400.0	13535;23346;23464;25661;32412
user_10229	1692923625	category	0	13535;23346;23464;25661;32412
user_10229	1693096464	search	0	13535;23346;23464;25661;32412
user_10229	1693096491	mainpage	0	13535;23346;23464;25661;32412
user_10229	1693096499	category	0	13535;23346;23464;25661;32412
user_10229	1693096502	product	0	13535;23346;23464;25661;32412
user_10229	1693096502	product	0	13535;23346;23464;25661;32412
user_10229	1693269312	category	0	13535;23346;23464;25661;32412
user_10229	1693355715	mainpage	0	13535;23346;23464;25661;32412
user_10229	1693528533	category	0	13535;23346;23464;25661
user_10229	1693614979	mainpage	0	13535;23346;23464;25661
user_10229	1693614994	category	0	13535;23346;23464;25661
user_10229	1693615047	search	0	13535;23346;23464;25661
user_10229	1693615050	mainpage	0	13535;23346;23464;25661
user_10229	1693615057	search	0	13535;23346;23464;25661
user_10229	1693615119	product	0	13535;23346;23464;25661
user_10229	1693615127	search	0	13535;23346;23464;25661
user_10229	1693615136	product	0	13535;23346;23464;25661
user_10229	1693615149	category	0	13535;23346;23464;25661
user_10229	1693615149	search	0	13535;23346;23464;25661
user_10229	1693701550	search	0	13535;23346;23464;25661
user_10229	1693701581	search	0	13535;23346;23464;25661
user_10229	1693701604	product	0	13535;23346;23464;25661
user_10229	1693701613	cart	31700.0	13535;23346;23464;25661
user_10230	1690968318	search	0	13534;23346;23463;25661;32412
user_10230	1690968321	product	0	13534;23346;23463;25661;32412
user_10230	1690968333	cart	8020.0	13534;23346;23463;25661;32412
user_10230	1690968335	category	0	13534;23346;23463;25661;32412
user_10230	1690968359	search	0	13534;23346;23463;25661;32412
user_10230	1691054793	category	0	13534;23346;23463;25661;32412
user_10230	1691054811	mainpage	0	13534;23346;23463;25661;32412
user_10230	1691054813	category	0	13534;23346;23463;25661;32412
user_10230	1691659626	search	0	13534;23346;23463;25661;32412
user_10230	1691918844	mainpage	0	13534;23346;23463;25661;32412
user_10230	1691918867	category	0	13534;23346;23463;25661;32412
user_10230	1691918917	product	0	13534;23346;23463;25661;32412
user_10230	1692178118	mainpage	0	13534;23346;23463;25661;32412
user_10230	1692178124	search	0	13534;23346;23463;25661;32412
user_10230	1692178136	category	0	13534;23346;23463;25661;32412
user_10230	1692350937	search	0	13534;23346;23463;25661;32412
user_10230	1692350947	category	0	13534;23346;23463;25661;32412
user_10230	1692350980	search	0	13534;23346;23463;25661;32412
user_10230	1692350994	category	0	13534;23346;23463;25661;32412
user_10230	1692351007	cart	11800.0	13534;23346;23463;25661;32412
user_10230	1692437414	category	0	13534;23346;23463;25661;32412
user_10230	1692437438	cart	39100.0	13534;23346;23463;25661;32412
user_10230	1692437441	checkout	39100.0	13534;23346;23463;25661;32412
user_10230	1692610251	mainpage	0	13534;23346;23463;25661;32412
user_10230	1692610264	category	0	13534;23346;23463;25661;32412
user_10230	1692610284	product	0	13534;23346;23463;25661;32412
user_10230	1692610298	search	0	13534;23346;23463;25661;32412
user_10230	1692610314	product	0	13534;23346;23463;25661;32412
user_10230	1692610333	mainpage	0	13534;23346;23463;25661;32412
user_10230	1692610336	product	0	13534;23346;23463;25661;32412
user_10230	1692610351	search	0	13534;23346;23463;25661;32412
user_10230	1692610355	product	0	13534;23346;23463;25661;32412
user_10230	1692610360	search	0	13534;23346;23463;25661;32412
user_10230	1692610393	product	0	13534;23346;23463;25661;32412
user_10230	1692610403	product	0	13534;23346;23463;25661;32412
user_10230	1692956007	product	0	13534;23346;23463;25661;32412
user_10230	1692956016	cart	27100.0	13534;23346;23463;25661;32412
user_10230	1692956056	mainpage	0	13534;23346;23463;25661;32412
user_10230	1692956102	category	0	13534;23346;23463;25661;32412
user_10230	1693042511	product	0	13534;23346;23463;25661;32412
user_10230	1693042524	cart	39800.0	13534;23346;23463;25661;32412
user_10230	1693042538	mainpage	0	13534;23346;23463;25661;32412
user_10230	1693042574	category	0	13534;23346;23463;25661;32412
user_10230	1693042583	search	0	13534;23346;23463;25661;32412
user_10230	1693042588	product	0	13534;23346;23463;25661;32412
user_10230	1693042594	category	0	13534;23346;23463;25661;32412
user_10230	1693042595	product	0	13534;23346;23463;25661;32412
user_10230	1693215400	category	0	13534;23346;23463;25661;32412
user_10230	1693215402	category	0	13534;23346;23463;25661;32412
user_10230	1693215421	cart	12500.0	13534;23346;23463;25661;32412
user_10230	1693215434	checkout	12500.0	13534;23346;23463;25661;32412
user_10230	1693647437	mainpage	0	13534;23346;23463;25661
user_10230	1693647446	search	0	13534;23346;23463;25661
user_10230	1693647477	product	0	13534;23346;23463;25661
user_10230	1693647485	search	0	13534;23346;23463;25661
user_10230	1693647498	mainpage	0	13534;23346;23463;25661
user_10230	1693647514	product	0	13534;23346;23463;25661
user_10230	1693647516	cart	34800.0	13534;23346;23463;25661
user_10230	1693647524	category	0	13534;23346;23463;25661
user_10230	1693647526	category	0	13534;23346;23463;25661
user_10230	1693647538	cart	19000.0	13534;23346;23463;25661
user_10230	1693647582	checkout	53800.0	13534;23346;23463;25661
user_10230	1693647591	mainpage	0	13534;23346;23463;25661
user_10230	1693647601	category	0	13534;23346;23463;25661
user_10230	1693647617	category	0	13534;23346;23463;25661
user_10230	1693647628	product	0	13534;23346;23463;25661
user_10230	1693647629	category	0	13534;23346;23463;25661
user_10230	1693647677	search	0	13534;23346;23463;25661
user_10230	1693647703	category	0	13534;23346;23463;25661
user_10230	1693647711	cart	12900.0	13534;23346;23463;25661
user_10230	1693647724	search	0	13534;23346;23463;25661
user_10230	1693647726	category	0	13534;23346;23463;25661
user_10230	1693647742	search	0	13534;23346;23463;25661
user_10231	1690604911	category	0	13535;23346;23463;25661
user_10231	1690604931	search	0	13535;23346;23463;25661
user_10231	1690864146	category	0	13535;23346;23463;25661
user_10231	1690950556	mainpage	0	13535;23346;23463;25661
user_10231	1690950596	search	0	13535;23346;23463;25661
user_10231	1690950630	product	0	13535;23346;23463;25661
user_10231	1690950642	cart	11900.0	13535;23346;23463;25661
user_10231	1690950658	checkout	11900.0	13535;23346;23463;25661
user_10231	1691296266	mainpage	0	13535;23346;23463;25661
user_10231	1691469073	mainpage	0	13535;23346;23463;25661
user_10231	1691901099	search	0	13535;23346;23463;25661
user_10231	1691901126	product	0	13535;23346;23463;25661
user_10231	1691901127	search	0	13535;23346;23463;25661
user_10231	1691901136	category	0	13535;23346;23463;25661
user_10231	1691901154	category	0	13535;23346;23463;25661
user_10231	1691901161	search	0	13535;23346;23463;25661
user_10231	1692160364	product	0	13535;23346;23463;25661
user_10231	1692160387	search	0	13535;23346;23463;25661
user_10231	1692160402	search	0	13535;23346;23463;25661
user_10231	1692160421	product	0	13535;23346;23463;25661
user_10231	1692160433	cart	6810.0	13535;23346;23463;25661
user_10231	1692160439	search	0	13535;23346;23463;25661
user_10231	1692160445	product	0	13535;23346;23463;25661
user_10231	1692160475	category	0	13535;23346;23463;25661
user_10231	1692160498	search	0	13535;23346;23463;25661
user_10231	1692160525	category	0	13535;23346;23463;25661
user_10231	1692160538	cart	15000.0	13535;23346;23463;25661
user_10231	1692160606	search	0	13535;23346;23463;25661
user_10231	1692419825	product	0	13535;23346;23463;25661
user_10231	1692419836	search	0	13535;23346;23463;25661
user_10231	1692419838	search	0	13535;23346;23463;25661
user_10231	1692419870	category	0	13535;23346;23463;25661
user_10231	1692419884	product	0	13535;23346;23463;25661
user_10231	1692419899	search	0	13535;23346;23463;25661
user_10231	1692592714	mainpage	0	13535;23346;23463;25661
user_10231	1692592725	search	0	13535;23346;23463;25661
user_10231	1692592727	category	0	13535;23346;23463;25661
user_10231	1692592732	product	0	13535;23346;23463;25661
user_10231	1692592748	category	0	13535;23346;23463;25661
user_10231	1692851951	mainpage	0	13535;23346;23463;25661
user_10231	1693197575	search	0	13535;23346;23463;25661
user_10231	1693370392	mainpage	0	13535;23346;23463;25661
user_10231	1693370406	category	0	13535;23346;23463;25661
user_10231	1693543228	mainpage	0	13535;23346;23463;25661
user_10231	1693543233	product	0	13535;23346;23463;25661
user_10231	1693543254	search	0	13535;23346;23463;25661
user_10231	1693543275	product	0	13535;23346;23463;25661
user_10231	1693543280	cart	15800.0	13535;23346;23463;25661
user_10231	1693543289	product	0	13535;23346;23463;25661
user_10231	1693543306	cart	19000.0	13535;23346;23463;25661
