ID,Best Position,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure
242921,LB,61.0,39.0,50.0,54.0,42.0,63.0,49.0,35.0,45.0,64.0,69.0,71.0,67.0,55.0,68.0,54.0,59.0,68.0,57.0,45.0,55.0,58.0,55.0,43.0,43.0,51.0
245124,ST,47.0,70.0,69.0,62.0,68.0,64.0,66.0,61.0,39.0,68.0,65.0,69.0,61.0,58.0,60.0,63.0,64.0,58.0,74.0,68.0,31.0,18.0,64.0,61.0,68.0,65.0
20209,CB,41.0,25.0,72.0,56.0,35.0,48.0,25.0,28.0,47.0,52.0,49.0,35.0,60.0,72.0,63.0,65.0,92.0,45.0,77.0,32.0,91.0,70.0,50.0,45.0,40.0,75.0
244749,CB,41.0,38.0,67.0,62.0,38.0,56.0,43.0,41.0,59.0,64.0,51.0,62.0,49.0,62.0,52.0,62.0,66.0,64.0,69.0,46.0,68.0,62.0,39.0,47.0,48.0,65.0
246190,CAM,54.0,46.0,49.0,72.0,54.0,68.0,52.0,52.0,68.0,69.0,64.0,68.0,45.0,59.0,60.0,55.0,56.0,48.0,55.0,55.0,42.0,32.0,47.0,63.0,60.0,62.0
241982,CAM,49.0,45.0,37.0,60.0,42.0,57.0,54.0,53.0,60.0,61.0,68.0,66.0,67.0,56.0,73.0,56.0,60.0,64.0,49.0,50.0,65.0,56.0,47.0,54.0,47.0,58.0
230876,CB,48.0,49.0,59.0,62.0,36.0,59.0,41.0,30.0,59.0,60.0,63.0,63.0,55.0,56.0,58.0,54.0,67.0,65.0,69.0,47.0,62.0,56.0,54.0,58.0,47.0,57.0
254525,ST,52.0,64.0,55.0,56.0,61.0,68.0,58.0,45.0,40.0,66.0,75.0,77.0,77.0,62.0,67.0,66.0,74.0,62.0,73.0,59.0,52.0,19.0,58.0,52.0,64.0,63.0
240347,ST,52.0,57.0,53.0,58.0,59.0,64.0,49.0,27.0,51.0,61.0,80.0,83.0,78.0,58.0,79.0,66.0,66.0,66.0,82.0,61.0,45.0,20.0,54.0,59.0,56.0,60.0
252146,LB,55.0,56.0,54.0,60.0,32.0,58.0,42.0,35.0,44.0,59.0,65.0,61.0,58.0,63.0,75.0,46.0,61.0,63.0,54.0,39.0,60.0,58.0,48.0,45.0,50.0,44.0
245426,CB,45.0,26.0,73.0,61.0,28.0,52.0,30.0,26.0,58.0,64.0,61.0,60.0,51.0,74.0,56.0,50.0,84.0,63.0,78.0,31.0,72.0,74.0,22.0,54.0,30.0,63.0
237863,ST,56.0,64.0,59.0,60.0,51.0,64.0,48.0,38.0,54.0,60.0,63.0,64.0,68.0,56.0,68.0,61.0,65.0,46.0,61.0,65.0,50.0,45.0,60.0,62.0,53.0,50.0
253956,CM,53.0,44.0,53.0,70.0,47.0,60.0,57.0,47.0,79.0,63.0,51.0,63.0,57.0,57.0,78.0,56.0,51.0,50.0,53.0,38.0,51.0,35.0,44.0,65.0,58.0,66.0
231408,ST,57.0,64.0,64.0,62.0,50.0,72.0,53.0,34.0,42.0,69.0,87.0,90.0,78.0,63.0,73.0,66.0,65.0,63.0,66.0,56.0,30.0,16.0,62.0,57.0,50.0,55.0
242319,CB,40.0,30.0,49.0,67.0,37.0,55.0,44.0,36.0,59.0,64.0,66.0,66.0,62.0,56.0,68.0,52.0,70.0,55.0,67.0,39.0,69.0,58.0,50.0,54.0,40.0,46.0
239025,ST,46.0,69.0,68.0,56.0,53.0,73.0,49.0,51.0,44.0,67.0,86.0,79.0,75.0,62.0,56.0,79.0,68.0,59.0,69.0,67.0,36.0,11.0,67.0,49.0,71.0,59.0
247854,CB,34.0,33.0,57.0,64.0,38.0,54.0,30.0,35.0,57.0,61.0,40.0,43.0,41.0,68.0,59.0,51.0,79.0,68.0,83.0,30.0,74.0,69.0,47.0,58.0,62.0,60.0
245368,ST,47.0,72.0,67.0,58.0,59.0,68.0,60.0,37.0,44.0,65.0,77.0,77.0,72.0,64.0,65.0,78.0,60.0,55.0,66.0,74.0,32.0,20.0,64.0,42.0,67.0,50.0
204635,CB,53.0,34.0,62.0,58.0,35.0,52.0,48.0,48.0,54.0,54.0,67.0,65.0,63.0,58.0,55.0,50.0,69.0,69.0,74.0,31.0,57.0,62.0,44.0,47.0,40.0,58.0
254371,CDM,41.0,40.0,41.0,61.0,41.0,55.0,48.0,43.0,56.0,62.0,59.0,59.0,53.0,58.0,76.0,45.0,61.0,72.0,74.0,38.0,61.0,63.0,47.0,60.0,47.0,54.0
239835,CDM,42.0,40.0,51.0,66.0,32.0,65.0,45.0,33.0,53.0,57.0,57.0,68.0,66.0,58.0,53.0,62.0,54.0,73.0,82.0,52.0,69.0,58.0,51.0,59.0,36.0,69.0
233329,CB,65.0,27.0,61.0,61.0,42.0,42.0,49.0,47.0,59.0,58.0,55.0,53.0,44.0,65.0,50.0,64.0,71.0,66.0,89.0,43.0,69.0,65.0,38.0,34.0,38.0,61.0
226546,RM,61.0,51.0,34.0,59.0,36.0,69.0,51.0,42.0,57.0,68.0,74.0,77.0,76.0,56.0,75.0,56.0,81.0,60.0,61.0,46.0,44.0,34.0,60.0,58.0,46.0,64.0
233655,LM,62.0,51.0,36.0,60.0,38.0,63.0,63.0,60.0,56.0,61.0,76.0,74.0,85.0,52.0,82.0,54.0,62.0,68.0,44.0,53.0,33.0,37.0,57.0,61.0,50.0,56.0
241283,CDM,47.0,38.0,58.0,71.0,37.0,60.0,50.0,49.0,71.0,59.0,51.0,55.0,57.0,56.0,47.0,58.0,65.0,62.0,64.0,43.0,60.0,56.0,44.0,52.0,51.0,42.0
208165,CB,53.0,36.0,77.0,68.0,32.0,34.0,42.0,30.0,68.0,68.0,35.0,35.0,44.0,73.0,51.0,52.0,36.0,72.0,83.0,30.0,78.0,76.0,55.0,56.0,38.0,70.0
242507,CAM,50.0,47.0,42.0,65.0,42.0,55.0,50.0,63.0,60.0,59.0,67.0,67.0,84.0,49.0,85.0,54.0,45.0,37.0,55.0,49.0,40.0,48.0,62.0,64.0,49.0,60.0
220711,CDM,49.0,40.0,47.0,61.0,39.0,54.0,41.0,39.0,58.0,57.0,67.0,65.0,59.0,48.0,64.0,49.0,56.0,72.0,73.0,42.0,74.0,61.0,51.0,64.0,42.0,54.0
214895,LM,61.0,58.0,51.0,45.0,49.0,55.0,55.0,39.0,48.0,61.0,70.0,63.0,61.0,61.0,70.0,57.0,58.0,57.0,63.0,51.0,29.0,48.0,49.0,62.0,58.0,44.0
183807,ST,45.0,64.0,64.0,52.0,58.0,56.0,60.0,38.0,37.0,60.0,63.0,66.0,59.0,59.0,71.0,64.0,74.0,67.0,72.0,56.0,42.0,29.0,64.0,55.0,65.0,58.0
208691,CAM,54.0,57.0,54.0,62.0,56.0,63.0,58.0,38.0,58.0,63.0,78.0,77.0,80.0,60.0,71.0,61.0,54.0,72.0,68.0,58.0,35.0,28.0,60.0,62.0,63.0,60.0
243944,CB,29.0,38.0,65.0,58.0,36.0,51.0,29.0,35.0,55.0,59.0,67.0,72.0,59.0,58.0,61.0,57.0,74.0,66.0,90.0,36.0,74.0,60.0,38.0,45.0,46.0,54.0
214818,ST,23.0,65.0,64.0,57.0,43.0,59.0,46.0,56.0,42.0,63.0,63.0,62.0,69.0,61.0,34.0,72.0,86.0,83.0,83.0,59.0,64.0,15.0,68.0,64.0,69.0,54.0
235846,CAM,62.0,44.0,47.0,63.0,50.0,66.0,61.0,57.0,55.0,63.0,74.0,72.0,80.0,63.0,86.0,65.0,33.0,53.0,37.0,62.0,40.0,22.0,53.0,55.0,60.0,58.0
181149,CB,55.0,39.0,65.0,50.0,40.0,45.0,57.0,42.0,45.0,46.0,36.0,34.0,56.0,62.0,59.0,59.0,86.0,55.0,77.0,46.0,74.0,62.0,49.0,55.0,58.0,65.0
197774,RW,64.0,65.0,48.0,67.0,64.0,64.0,68.0,58.0,50.0,64.0,71.0,75.0,77.0,66.0,78.0,67.0,33.0,43.0,46.0,69.0,54.0,24.0,61.0,49.0,65.0,50.0
221323,CB,32.0,24.0,76.0,55.0,27.0,50.0,28.0,33.0,36.0,56.0,67.0,69.0,75.0,67.0,64.0,45.0,88.0,71.0,84.0,24.0,72.0,70.0,26.0,32.0,47.0,58.0
244004,ST,49.0,60.0,60.0,61.0,47.0,62.0,37.0,40.0,40.0,57.0,75.0,72.0,72.0,64.0,58.0,64.0,60.0,68.0,66.0,54.0,63.0,36.0,63.0,60.0,51.0,57.0
246297,CAM,44.0,51.0,59.0,63.0,50.0,70.0,45.0,47.0,56.0,61.0,66.0,64.0,56.0,61.0,47.0,65.0,61.0,51.0,69.0,48.0,63.0,30.0,54.0,68.0,41.0,52.0
240448,CAM,59.0,55.0,37.0,60.0,38.0,62.0,57.0,32.0,54.0,58.0,67.0,69.0,80.0,55.0,75.0,54.0,34.0,59.0,44.0,57.0,55.0,57.0,53.0,54.0,49.0,49.0
242306,RB,66.0,17.0,65.0,67.0,22.0,65.0,27.0,23.0,65.0,67.0,72.0,76.0,68.0,67.0,73.0,34.0,75.0,80.0,61.0,21.0,44.0,65.0,58.0,34.0,32.0,57.0
237889,CDM,55.0,54.0,56.0,57.0,46.0,55.0,59.0,63.0,54.0,56.0,50.0,48.0,48.0,55.0,42.0,58.0,51.0,72.0,67.0,57.0,63.0,57.0,52.0,57.0,57.0,56.0
236540,CDM,59.0,36.0,42.0,63.0,30.0,57.0,61.0,55.0,68.0,62.0,49.0,62.0,50.0,55.0,70.0,68.0,50.0,64.0,70.0,59.0,71.0,50.0,42.0,64.0,36.0,58.0
235980,ST,64.0,65.0,66.0,61.0,45.0,68.0,49.0,30.0,58.0,67.0,79.0,78.0,70.0,53.0,67.0,63.0,70.0,81.0,80.0,56.0,40.0,16.0,65.0,44.0,56.0,56.0
253242,ST,49.0,68.0,65.0,59.0,51.0,65.0,35.0,27.0,45.0,69.0,66.0,76.0,58.0,67.0,36.0,62.0,91.0,66.0,88.0,64.0,56.0,39.0,70.0,44.0,32.0,60.0
241890,RM,58.0,43.0,46.0,61.0,47.0,66.0,56.0,52.0,58.0,58.0,77.0,75.0,73.0,61.0,70.0,57.0,33.0,69.0,69.0,59.0,41.0,28.0,57.0,61.0,57.0,69.0
251646,CAM,54.0,50.0,43.0,60.0,54.0,68.0,58.0,51.0,60.0,64.0,77.0,76.0,69.0,47.0,79.0,65.0,50.0,41.0,74.0,44.0,40.0,32.0,49.0,61.0,53.0,58.0
245380,ST,47.0,62.0,62.0,56.0,60.0,68.0,64.0,28.0,46.0,60.0,74.0,71.0,63.0,57.0,57.0,71.0,70.0,69.0,77.0,61.0,45.0,17.0,67.0,59.0,69.0,64.0
203331,RM,62.0,52.0,46.0,59.0,47.0,66.0,53.0,43.0,55.0,64.0,85.0,83.0,75.0,59.0,76.0,52.0,70.0,66.0,52.0,47.0,51.0,24.0,59.0,60.0,49.0,50.0
230121,ST,52.0,65.0,56.0,56.0,55.0,60.0,38.0,31.0,47.0,62.0,74.0,74.0,68.0,62.0,67.0,63.0,74.0,71.0,84.0,49.0,67.0,13.0,66.0,56.0,63.0,60.0
254344,RM,66.0,59.0,25.0,62.0,54.0,68.0,62.0,58.0,61.0,66.0,78.0,76.0,81.0,70.0,68.0,50.0,61.0,74.0,48.0,63.0,26.0,21.0,63.0,64.0,56.0,70.0
252275,CB,41.0,31.0,69.0,64.0,34.0,58.0,33.0,29.0,53.0,64.0,63.0,72.0,62.0,59.0,51.0,48.0,75.0,64.0,75.0,29.0,70.0,68.0,48.0,46.0,47.0,65.0
221251,RM,64.0,52.0,33.0,57.0,51.0,74.0,63.0,49.0,37.0,63.0,87.0,94.0,71.0,66.0,69.0,54.0,59.0,66.0,60.0,45.0,57.0,35.0,64.0,63.0,46.0,68.0
212487,CB,49.0,33.0,67.0,64.0,30.0,57.0,46.0,29.0,63.0,61.0,58.0,61.0,50.0,59.0,58.0,59.0,61.0,63.0,73.0,30.0,59.0,61.0,45.0,56.0,50.0,67.0
234503,ST,52.0,64.0,66.0,57.0,64.0,61.0,59.0,55.0,37.0,59.0,64.0,68.0,63.0,61.0,48.0,66.0,67.0,59.0,76.0,63.0,58.0,22.0,61.0,57.0,63.0,63.0
178490,ST,56.0,65.0,71.0,60.0,68.0,64.0,57.0,50.0,35.0,65.0,66.0,68.0,67.0,64.0,56.0,68.0,77.0,51.0,73.0,44.0,46.0,13.0,70.0,50.0,68.0,69.0
215323,ST,48.0,68.0,70.0,63.0,66.0,62.0,39.0,39.0,58.0,68.0,66.0,76.0,66.0,56.0,51.0,72.0,68.0,68.0,77.0,58.0,54.0,19.0,65.0,44.0,58.0,51.0
180706,CB,39.0,29.0,77.0,68.0,30.0,47.0,39.0,39.0,64.0,58.0,38.0,40.0,54.0,77.0,50.0,56.0,70.0,63.0,77.0,41.0,75.0,75.0,33.0,52.0,28.0,71.0
240744,LM,65.0,54.0,55.0,68.0,41.0,68.0,55.0,31.0,66.0,69.0,73.0,79.0,78.0,63.0,78.0,57.0,38.0,72.0,61.0,56.0,44.0,42.0,61.0,57.0,46.0,63.0
216795,ST,43.0,70.0,62.0,59.0,50.0,64.0,50.0,30.0,43.0,67.0,76.0,78.0,68.0,62.0,60.0,64.0,73.0,66.0,62.0,64.0,60.0,20.0,66.0,55.0,65.0,64.0
225775,LWB,64.0,32.0,56.0,59.0,26.0,66.0,46.0,26.0,49.0,63.0,76.0,76.0,64.0,57.0,67.0,36.0,64.0,75.0,70.0,29.0,59.0,56.0,51.0,44.0,36.0,53.0
227895,RM,60.0,54.0,55.0,57.0,47.0,64.0,54.0,52.0,51.0,58.0,84.0,81.0,67.0,52.0,54.0,55.0,55.0,70.0,69.0,53.0,43.0,42.0,50.0,52.0,55.0,57.0
248710,CAM,59.0,55.0,39.0,64.0,47.0,68.0,63.0,66.0,57.0,65.0,68.0,68.0,76.0,58.0,67.0,60.0,52.0,52.0,40.0,46.0,55.0,35.0,63.0,64.0,64.0,62.0
243950,LM,65.0,59.0,43.0,61.0,48.0,73.0,52.0,45.0,55.0,66.0,82.0,83.0,83.0,58.0,73.0,59.0,57.0,63.0,59.0,47.0,48.0,24.0,61.0,55.0,45.0,64.0
252704,LB,64.0,28.0,55.0,56.0,30.0,65.0,37.0,39.0,45.0,61.0,73.0,72.0,66.0,65.0,73.0,36.0,58.0,69.0,53.0,32.0,59.0,64.0,64.0,47.0,43.0,59.0
179971,ST,38.0,62.0,56.0,51.0,49.0,61.0,59.0,41.0,40.0,62.0,77.0,78.0,56.0,62.0,61.0,67.0,61.0,65.0,87.0,58.0,49.0,38.0,62.0,46.0,61.0,63.0
247209,CAM,56.0,64.0,30.0,59.0,55.0,74.0,58.0,49.0,48.0,68.0,83.0,82.0,82.0,56.0,85.0,64.0,74.0,42.0,46.0,58.0,33.0,25.0,59.0,54.0,57.0,49.0
215810,RW,68.0,62.0,54.0,65.0,52.0,73.0,44.0,34.0,50.0,74.0,77.0,77.0,79.0,58.0,67.0,69.0,59.0,34.0,62.0,66.0,38.0,27.0,64.0,58.0,52.0,59.0
244112,ST,54.0,68.0,59.0,61.0,67.0,76.0,31.0,27.0,33.0,66.0,86.0,86.0,86.0,65.0,75.0,64.0,90.0,68.0,56.0,60.0,44.0,19.0,64.0,53.0,46.0,55.0
240922,ST,35.0,70.0,69.0,63.0,59.0,64.0,49.0,46.0,40.0,68.0,69.0,67.0,61.0,64.0,69.0,64.0,68.0,64.0,56.0,61.0,42.0,23.0,65.0,55.0,64.0,49.0
181445,CB,38.0,38.0,64.0,64.0,35.0,52.0,42.0,24.0,62.0,58.0,42.0,44.0,52.0,73.0,60.0,36.0,83.0,52.0,80.0,35.0,76.0,79.0,36.0,55.0,46.0,74.0
241855,RB,68.0,31.0,59.0,70.0,58.0,54.0,65.0,28.0,58.0,65.0,63.0,58.0,60.0,63.0,57.0,48.0,52.0,60.0,57.0,35.0,62.0,65.0,49.0,53.0,30.0,48.0
225270,ST,38.0,72.0,71.0,54.0,52.0,64.0,51.0,48.0,40.0,69.0,68.0,68.0,57.0,71.0,60.0,71.0,83.0,65.0,74.0,59.0,36.0,18.0,73.0,49.0,70.0,64.0
171721,CB,53.0,34.0,68.0,66.0,34.0,32.0,52.0,44.0,55.0,62.0,50.0,48.0,71.0,66.0,67.0,52.0,79.0,79.0,75.0,59.0,68.0,63.0,23.0,26.0,35.0,60.0
256167,CAM,47.0,67.0,51.0,60.0,60.0,71.0,59.0,36.0,62.0,67.0,74.0,76.0,66.0,57.0,69.0,64.0,62.0,66.0,58.0,62.0,56.0,20.0,66.0,58.0,66.0,64.0
212543,CB,56.0,40.0,64.0,59.0,38.0,59.0,52.0,37.0,53.0,55.0,55.0,40.0,58.0,48.0,55.0,61.0,53.0,65.0,73.0,43.0,75.0,65.0,44.0,47.0,50.0,51.0
240373,ST,47.0,56.0,56.0,58.0,44.0,58.0,49.0,49.0,48.0,57.0,78.0,75.0,68.0,54.0,69.0,55.0,68.0,66.0,59.0,42.0,59.0,42.0,57.0,51.0,52.0,51.0
255397,CB,65.0,24.0,58.0,64.0,38.0,47.0,56.0,66.0,63.0,40.0,65.0,64.0,53.0,59.0,60.0,43.0,63.0,57.0,64.0,42.0,61.0,58.0,45.0,58.0,52.0,54.0
244869,RM,68.0,57.0,56.0,62.0,52.0,63.0,50.0,41.0,55.0,67.0,78.0,75.0,59.0,59.0,69.0,70.0,53.0,69.0,62.0,51.0,32.0,28.0,57.0,66.0,58.0,58.0
230145,CAM,48.0,65.0,65.0,65.0,62.0,73.0,64.0,48.0,53.0,75.0,67.0,53.0,76.0,58.0,68.0,63.0,65.0,55.0,59.0,59.0,39.0,20.0,65.0,60.0,71.0,55.0
237350,RB,59.0,34.0,50.0,59.0,27.0,58.0,34.0,30.0,55.0,57.0,72.0,66.0,74.0,60.0,71.0,31.0,70.0,85.0,65.0,32.0,75.0,62.0,48.0,51.0,39.0,59.0
228603,CAM,61.0,54.0,57.0,68.0,40.0,62.0,57.0,39.0,64.0,63.0,51.0,54.0,54.0,62.0,54.0,61.0,54.0,61.0,74.0,50.0,59.0,39.0,58.0,63.0,46.0,49.0
236047,CB,57.0,32.0,56.0,55.0,28.0,52.0,54.0,42.0,52.0,55.0,67.0,69.0,68.0,61.0,67.0,35.0,73.0,78.0,65.0,34.0,65.0,64.0,37.0,57.0,38.0,60.0
242114,CDM,54.0,37.0,52.0,59.0,38.0,55.0,39.0,46.0,56.0,57.0,71.0,68.0,69.0,58.0,73.0,49.0,61.0,57.0,60.0,45.0,62.0,59.0,49.0,56.0,48.0,47.0
245439,CB,55.0,34.0,65.0,68.0,35.0,50.0,32.0,29.0,63.0,58.0,64.0,63.0,58.0,63.0,59.0,53.0,73.0,66.0,72.0,37.0,63.0,64.0,41.0,32.0,38.0,56.0
223115,ST,43.0,64.0,72.0,62.0,60.0,57.0,58.0,51.0,51.0,68.0,48.0,48.0,54.0,67.0,58.0,72.0,74.0,62.0,78.0,65.0,46.0,29.0,64.0,56.0,60.0,71.0
243921,CB,39.0,31.0,57.0,59.0,38.0,53.0,40.0,38.0,58.0,60.0,69.0,68.0,59.0,63.0,63.0,52.0,76.0,54.0,68.0,35.0,64.0,62.0,57.0,53.0,42.0,53.0
213922,CB,43.0,33.0,62.0,58.0,40.0,42.0,38.0,37.0,53.0,57.0,54.0,55.0,53.0,61.0,50.0,65.0,68.0,83.0,84.0,30.0,94.0,57.0,38.0,45.0,51.0,57.0
245842,CAM,56.0,47.0,48.0,70.0,50.0,65.0,58.0,52.0,66.0,66.0,67.0,68.0,59.0,54.0,58.0,62.0,53.0,44.0,54.0,58.0,36.0,49.0,54.0,66.0,53.0,65.0
252138,ST,47.0,66.0,69.0,59.0,62.0,65.0,46.0,42.0,48.0,67.0,75.0,74.0,67.0,58.0,56.0,63.0,55.0,53.0,68.0,49.0,72.0,25.0,70.0,55.0,66.0,60.0
252023,CM,43.0,33.0,55.0,66.0,41.0,53.0,48.0,48.0,68.0,58.0,66.0,64.0,56.0,58.0,75.0,63.0,61.0,68.0,58.0,47.0,57.0,43.0,55.0,54.0,54.0,52.0
254752,RW,52.0,62.0,53.0,55.0,62.0,68.0,55.0,50.0,42.0,64.0,86.0,81.0,80.0,52.0,77.0,66.0,52.0,51.0,52.0,57.0,52.0,21.0,53.0,62.0,62.0,58.0
220649,RM,61.0,51.0,32.0,64.0,45.0,67.0,64.0,37.0,46.0,66.0,81.0,74.0,76.0,53.0,70.0,62.0,59.0,70.0,65.0,50.0,49.0,32.0,59.0,61.0,41.0,66.0
253858,LB,61.0,37.0,59.0,58.0,39.0,47.0,38.0,37.0,44.0,65.0,76.0,70.0,75.0,66.0,68.0,46.0,51.0,72.0,60.0,41.0,42.0,64.0,46.0,61.0,38.0,49.0
239904,CB,31.0,51.0,75.0,67.0,23.0,56.0,27.0,21.0,65.0,54.0,64.0,59.0,56.0,63.0,66.0,72.0,65.0,67.0,82.0,25.0,74.0,69.0,44.0,36.0,39.0,58.0
226002,CB,41.0,30.0,73.0,61.0,37.0,46.0,23.0,41.0,59.0,62.0,65.0,66.0,60.0,54.0,68.0,52.0,70.0,66.0,65.0,32.0,77.0,67.0,22.0,27.0,51.0,66.0
239137,LB,65.0,30.0,57.0,62.0,27.0,65.0,34.0,32.0,50.0,65.0,71.0,70.0,68.0,60.0,71.0,67.0,58.0,60.0,42.0,45.0,54.0,58.0,58.0,48.0,43.0,55.0
215410,CB,45.0,27.0,70.0,57.0,33.0,45.0,35.0,35.0,55.0,60.0,62.0,64.0,57.0,57.0,71.0,49.0,82.0,67.0,75.0,32.0,57.0,61.0,35.0,38.0,68.0,59.0
231962,RB,55.0,52.0,48.0,50.0,43.0,54.0,46.0,47.0,52.0,51.0,64.0,62.0,62.0,44.0,64.0,63.0,55.0,70.0,62.0,51.0,72.0,58.0,53.0,58.0,51.0,51.0
209728,CDM,44.0,54.0,66.0,65.0,57.0,51.0,59.0,40.0,60.0,64.0,47.0,44.0,55.0,59.0,35.0,60.0,89.0,63.0,81.0,34.0,48.0,54.0,57.0,54.0,50.0,60.0
206654,CB,32.0,38.0,82.0,69.0,28.0,41.0,27.0,30.0,63.0,60.0,55.0,51.0,49.0,74.0,37.0,53.0,75.0,75.0,87.0,40.0,80.0,72.0,34.0,37.0,31.0,67.0
230390,CB,51.0,36.0,65.0,62.0,35.0,45.0,46.0,41.0,64.0,57.0,47.0,51.0,46.0,67.0,38.0,62.0,60.0,64.0,90.0,47.0,84.0,68.0,36.0,34.0,43.0,73.0
204447,CB,35.0,33.0,73.0,56.0,27.0,42.0,50.0,47.0,50.0,58.0,63.0,46.0,56.0,71.0,54.0,35.0,91.0,62.0,73.0,26.0,75.0,72.0,44.0,43.0,47.0,69.0
240429,CAM,49.0,40.0,65.0,60.0,40.0,61.0,39.0,39.0,57.0,62.0,64.0,64.0,56.0,51.0,66.0,60.0,59.0,64.0,60.0,51.0,68.0,48.0,58.0,54.0,52.0,51.0
247063,ST,52.0,50.0,58.0,57.0,52.0,65.0,48.0,43.0,48.0,63.0,82.0,79.0,77.0,52.0,74.0,67.0,73.0,50.0,45.0,62.0,50.0,35.0,56.0,50.0,40.0,47.0
247878,CDM,37.0,38.0,57.0,66.0,37.0,47.0,39.0,38.0,62.0,52.0,63.0,71.0,64.0,62.0,86.0,52.0,66.0,80.0,60.0,42.0,43.0,61.0,57.0,46.0,48.0,62.0
254288,CDM,47.0,46.0,47.0,59.0,38.0,54.0,48.0,46.0,55.0,53.0,64.0,67.0,66.0,46.0,60.0,49.0,63.0,62.0,72.0,51.0,58.0,58.0,52.0,56.0,56.0,43.0
211597,CM,41.0,42.0,49.0,65.0,39.0,56.0,45.0,39.0,62.0,62.0,56.0,58.0,65.0,60.0,71.0,53.0,48.0,70.0,57.0,48.0,52.0,57.0,57.0,61.0,50.0,56.0
231120,LB,57.0,43.0,57.0,55.0,28.0,54.0,43.0,34.0,50.0,57.0,75.0,70.0,62.0,53.0,62.0,38.0,66.0,87.0,66.0,19.0,63.0,58.0,45.0,49.0,59.0,48.0
232748,RB,62.0,32.0,51.0,64.0,33.0,52.0,28.0,33.0,57.0,57.0,69.0,64.0,76.0,61.0,89.0,49.0,76.0,71.0,48.0,35.0,58.0,64.0,44.0,36.0,37.0,47.0
252310,CM,51.0,52.0,51.0,69.0,50.0,63.0,58.0,47.0,67.0,63.0,60.0,63.0,57.0,60.0,57.0,59.0,58.0,62.0,61.0,45.0,45.0,51.0,45.0,54.0,59.0,64.0
230807,LWB,63.0,39.0,49.0,57.0,29.0,67.0,37.0,30.0,47.0,63.0,76.0,73.0,68.0,64.0,75.0,44.0,57.0,64.0,57.0,26.0,58.0,63.0,59.0,55.0,34.0,56.0
244277,CDM,40.0,45.0,58.0,64.0,38.0,54.0,44.0,36.0,60.0,57.0,66.0,61.0,53.0,53.0,55.0,59.0,70.0,68.0,70.0,43.0,60.0,54.0,46.0,55.0,55.0,54.0
226098,CAM,62.0,56.0,33.0,66.0,41.0,72.0,68.0,66.0,60.0,72.0,74.0,70.0,76.0,57.0,63.0,65.0,47.0,47.0,32.0,70.0,32.0,47.0,61.0,64.0,41.0,57.0
190235,RB,55.0,38.0,57.0,61.0,27.0,55.0,37.0,39.0,56.0,62.0,66.0,67.0,72.0,57.0,66.0,43.0,80.0,67.0,68.0,31.0,58.0,63.0,46.0,49.0,35.0,58.0
241809,RM,62.0,52.0,31.0,67.0,33.0,62.0,34.0,34.0,60.0,61.0,65.0,71.0,79.0,60.0,83.0,57.0,60.0,79.0,56.0,44.0,52.0,49.0,61.0,63.0,29.0,52.0
231527,CB,57.0,33.0,62.0,58.0,34.0,57.0,41.0,37.0,45.0,56.0,68.0,69.0,62.0,60.0,72.0,48.0,62.0,69.0,68.0,31.0,63.0,62.0,51.0,41.0,45.0,55.0
184467,ST,56.0,59.0,64.0,64.0,59.0,68.0,61.0,36.0,51.0,65.0,65.0,71.0,76.0,60.0,69.0,62.0,73.0,62.0,66.0,59.0,27.0,19.0,65.0,63.0,53.0,57.0
232822,RM,53.0,47.0,37.0,64.0,32.0,62.0,44.0,23.0,59.0,64.0,82.0,85.0,62.0,62.0,76.0,56.0,48.0,70.0,60.0,49.0,46.0,57.0,54.0,59.0,44.0,52.0
232593,CF,54.0,73.0,58.0,65.0,62.0,72.0,55.0,38.0,36.0,70.0,77.0,78.0,66.0,70.0,54.0,69.0,54.0,69.0,76.0,68.0,32.0,12.0,74.0,64.0,57.0,57.0
256218,CDM,53.0,46.0,51.0,64.0,38.0,58.0,39.0,36.0,59.0,65.0,63.0,63.0,53.0,62.0,57.0,61.0,61.0,53.0,67.0,45.0,69.0,57.0,50.0,43.0,44.0,47.0
251750,RB,49.0,45.0,54.0,50.0,51.0,54.0,47.0,41.0,51.0,51.0,68.0,67.0,59.0,53.0,59.0,59.0,60.0,80.0,67.0,58.0,61.0,56.0,40.0,54.0,38.0,61.0
229392,ST,52.0,64.0,59.0,62.0,64.0,61.0,41.0,29.0,33.0,63.0,77.0,77.0,77.0,58.0,81.0,65.0,51.0,67.0,80.0,59.0,55.0,13.0,66.0,59.0,68.0,61.0
234893,CAM,50.0,57.0,42.0,72.0,53.0,67.0,42.0,59.0,65.0,68.0,65.0,63.0,62.0,61.0,73.0,78.0,40.0,59.0,58.0,71.0,35.0,24.0,62.0,68.0,55.0,66.0
247062,CB,50.0,35.0,55.0,55.0,39.0,49.0,46.0,29.0,51.0,55.0,74.0,76.0,51.0,56.0,76.0,50.0,88.0,68.0,73.0,24.0,73.0,63.0,45.0,46.0,36.0,55.0
