ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness
189615, A. Cresswell,30,https://cdn.sofifa.com/players/189/615/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,77,77,West Ham United,https://cdn.sofifa.com/teams/19/light_30.png,€7M,€37K,2024,Left,2.0,3.0,3.0,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos7"">LB",3.0,"Jul 3, 2014",nan,2023,5'9,146lbs,79.0,54.0,65.0,76.0,48.0,76.0,77.0,70.0,69.0,74.0,73.0,68.0,73.0,74.0,81.0,71.0,84.0,68.0,61.0,66.0,73.0,75.0,60.0,68.0,59.0,71.0,nan,78.0,79.0,14.0,7.0,9.0,9.0,12.0,LB,77.0,€13.3M,74.0
207537, J. Lukaku,25,https://cdn.sofifa.com/players/207/537/20_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,76,77,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,€9M,€47K,2024,Left,2.0,3.0,3.0,High/ Medium,Stocky (170-185),No,"<span class=""pos pos28"">SUB",5.0,"Jul 22, 2016",nan,2022,5'10,190lbs,79.0,54.0,62.0,74.0,57.0,80.0,53.0,46.0,66.0,80.0,90.0,92.0,77.0,78.0,79.0,76.0,72.0,67.0,78.0,66.0,74.0,77.0,61.0,68.0,53.0,76.0,nan,74.0,72.0,8.0,7.0,14.0,15.0,9.0,LM,77.0,€16M,66.0
201995, Felipe Anderson,27,https://cdn.sofifa.com/players/201/995/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,81,81,West Ham United,https://cdn.sofifa.com/teams/19/light_30.png,€18.5M,€53K,2024,Right,3.0,4.0,4.0,High/ Medium,PLAYER_BODY_TYPE_370,Yes,"<span class=""pos pos28"">SUB",8.0,"Jul 15, 2018",nan,2022,5'9,154lbs,79.0,70.0,44.0,79.0,73.0,87.0,77.0,69.0,76.0,84.0,88.0,89.0,89.0,75.0,87.0,85.0,33.0,68.0,55.0,81.0,67.0,69.0,75.0,77.0,53.0,84.0,nan,59.0,46.0,12.0,10.0,9.0,5.0,7.0,LM,81.0,€35.2M,47.0
210736, Emerson,25,https://cdn.sofifa.com/players/210/736/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,79,82,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€14M,€77K,2024,Left,2.0,2.0,3.0,High/ Medium,Lean (170-185),Yes,"<span class=""pos pos28"">SUB",33.0,"Jan 30, 2018",nan,2022,5'9,174lbs,78.0,51.0,60.0,77.0,51.0,79.0,53.0,71.0,66.0,80.0,83.0,79.0,75.0,77.0,76.0,80.0,67.0,74.0,57.0,77.0,69.0,78.0,72.0,57.0,55.0,72.0,nan,77.0,76.0,8.0,15.0,8.0,7.0,14.0,LWB,80.0,€27.7M,77.0
200888, Danilo Pereira,28,https://cdn.sofifa.com/players/200/888/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,82,82,FC Porto,https://cdn.sofifa.com/teams/236/light_30.png,€20M,€20K,2024,Right,3.0,3.0,3.0,Medium/ High,Normal (185+),Yes,"<span class=""pos pos10"">CDM",13.0,nan,nan,nan,6'2,183lbs,58.0,57.0,76.0,83.0,55.0,75.0,54.0,53.0,80.0,78.0,63.0,68.0,57.0,75.0,60.0,74.0,62.0,84.0,89.0,68.0,82.0,81.0,71.0,72.0,57.0,84.0,nan,83.0,68.0,9.0,7.0,13.0,14.0,15.0,CDM,82.0,€40M,83.0
190765, P. Groß,29,https://cdn.sofifa.com/players/190/765/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,77,77,Brighton & Hove Albion,https://cdn.sofifa.com/teams/1808/light_30.png,€8.5M,€57K,2024,Right,2.0,4.0,4.0,High/ High,Lean (170-185),Yes,"<span class=""pos pos28"">SUB",13.0,"Jul 1, 2017",nan,2022,5'11,172lbs,82.0,72.0,53.0,81.0,65.0,76.0,83.0,76.0,80.0,77.0,54.0,50.0,66.0,75.0,73.0,74.0,71.0,84.0,68.0,74.0,64.0,62.0,75.0,81.0,65.0,79.0,nan,61.0,60.0,8.0,15.0,15.0,16.0,11.0,CM,77.0,€16.2M,57.0
139313, C. Fuchs,34,https://cdn.sofifa.com/players/139/313/20_60.png,Austria,https://cdn.sofifa.com/flags/at.png,73,73,Leicester City,https://cdn.sofifa.com/teams/95/light_30.png,€1.4M,€49K,2024,Left,2.0,2.0,3.0,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos28"">SUB",28.0,"Jul 1, 2015",nan,2021,6'2,196lbs,82.0,57.0,73.0,77.0,72.0,66.0,82.0,77.0,75.0,76.0,43.0,52.0,61.0,75.0,59.0,81.0,73.0,54.0,70.0,75.0,74.0,76.0,64.0,67.0,68.0,72.0,nan,76.0,75.0,14.0,12.0,15.0,16.0,13.0,CDM,74.0,€2.7M,74.0
202493, Aleix Vidal,30,https://cdn.sofifa.com/players/202/493/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,77,77,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€8.5M,€27K,2024,Right,2.0,4.0,3.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",27.0,"Aug 4, 2018",nan,2022,5'10,154lbs,74.0,68.0,63.0,79.0,48.0,79.0,69.0,46.0,66.0,79.0,82.0,82.0,75.0,77.0,75.0,81.0,76.0,69.0,66.0,59.0,80.0,74.0,69.0,71.0,51.0,72.0,nan,70.0,74.0,8.0,7.0,8.0,12.0,12.0,RM,77.0,€17.9M,75.0
215531, D. Türüç,27,https://cdn.sofifa.com/players/215/531/20_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,75,75,Fenerbahçe SK,https://cdn.sofifa.com/teams/326/light_30.png,€7M,€53K,2024,Left,1.0,4.0,4.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos12"">RM",23.0,"Aug 3, 2019",nan,2022,5'10,159lbs,78.0,62.0,42.0,79.0,60.0,75.0,82.0,79.0,80.0,75.0,77.0,74.0,82.0,73.0,76.0,80.0,58.0,78.0,69.0,75.0,67.0,64.0,62.0,75.0,74.0,74.0,nan,61.0,55.0,10.0,11.0,16.0,11.0,13.0,RM,75.0,€13.3M,51.0
175943, D. Mertens,33,https://cdn.sofifa.com/players/175/943/20_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,85,85,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,€24M,€115K,2023,Right,3.0,4.0,4.0,High/ Low,PLAYER_BODY_TYPE_335,Yes,"<span class=""pos pos18"">CAM",14.0,"Jul 1, 2013",nan,2022,5'7,134lbs,79.0,84.0,40.0,82.0,70.0,88.0,82.0,79.0,74.0,89.0,90.0,82.0,94.0,86.0,92.0,80.0,58.0,70.0,37.0,81.0,59.0,36.0,85.0,83.0,79.0,81.0,nan,40.0,40.0,7.0,10.0,8.0,10.0,4.0,CF,85.0,€40.8M,25.0
228520, E. Ávila,26,https://cdn.sofifa.com/players/228/520/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,79,82,CA Osasuna,https://cdn.sofifa.com/teams/479/light_30.png,€16M,€40K,2023,Left,1.0,5.0,3.0,High/ High,Stocky (170-185),Yes,"<span class=""pos pos26"">LS",9.0,"Jul 1, 2019",nan,2023,5'8,179lbs,59.0,82.0,74.0,71.0,79.0,79.0,58.0,57.0,62.0,77.0,79.0,84.0,74.0,78.0,86.0,85.0,74.0,78.0,84.0,76.0,87.0,38.0,77.0,68.0,72.0,72.0,nan,46.0,41.0,11.0,6.0,6.0,10.0,14.0,ST,81.0,€34.8M,51.0
191053, T. Rincón,32,https://cdn.sofifa.com/players/191/053/20_60.png,Venezuela,https://cdn.sofifa.com/flags/ve.png,75,75,Torino,https://cdn.sofifa.com/teams/54/light_30.png,€5M,€38K,2023,Right,2.0,3.0,3.0,Medium/ High,Stocky (170-185),Yes,"<span class=""pos pos14"">CM",88.0,"Jan 5, 2018",nan,2021,5'10,168lbs,65.0,45.0,58.0,78.0,60.0,75.0,55.0,52.0,76.0,76.0,71.0,61.0,72.0,76.0,81.0,77.0,91.0,86.0,72.0,72.0,82.0,77.0,66.0,70.0,46.0,74.0,nan,80.0,76.0,12.0,12.0,11.0,8.0,12.0,CDM,77.0,€8.5M,72.0
177457, L. Bender,31,https://cdn.sofifa.com/players/177/457/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,82,82,Bayer 04 Leverkusen,https://cdn.sofifa.com/teams/32/light_30.png,€16M,€72K,2023,Right,3.0,3.0,2.0,Medium/ High,Lean (185+),Yes,"<span class=""pos pos3"">RB",8.0,"Aug 18, 2009",nan,2021,6'1,172lbs,71.0,58.0,78.0,78.0,57.0,71.0,49.0,47.0,74.0,76.0,62.0,59.0,64.0,85.0,64.0,74.0,75.0,77.0,76.0,71.0,78.0,85.0,69.0,75.0,52.0,83.0,nan,84.0,83.0,12.0,6.0,7.0,12.0,7.0,RB,82.0,€27.2M,87.0
200260, S. Berghuis,28,https://cdn.sofifa.com/players/200/260/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,81,81,Feyenoord,https://cdn.sofifa.com/teams/246/light_30.png,€18M,€23K,2023,Left,2.0,3.0,4.0,Medium/ Medium,Lean (170-185),Yes,"<span class=""pos pos23"">RW",10.0,"Jul 31, 2017",nan,2022,6'0,165lbs,83.0,78.0,48.0,82.0,75.0,81.0,86.0,76.0,82.0,85.0,83.0,77.0,85.0,78.0,75.0,82.0,55.0,77.0,58.0,84.0,63.0,37.0,78.0,84.0,82.0,80.0,nan,36.0,30.0,9.0,11.0,7.0,7.0,15.0,CAM,82.0,€25.2M,34.0
235297, M. Bero,24,https://cdn.sofifa.com/players/235/297/20_60.png,Slovakia,https://cdn.sofifa.com/flags/sk.png,72,75,Vitesse,https://cdn.sofifa.com/teams/1909/light_30.png,€3.9M,€12K,2023,Right,1.0,3.0,3.0,Medium/ High,Normal (170-185),No,"<span class=""pos pos13"">RCM",21.0,"Jul 3, 2018",nan,2022,5'11,179lbs,68.0,73.0,62.0,73.0,69.0,73.0,69.0,64.0,72.0,75.0,70.0,74.0,69.0,72.0,72.0,78.0,71.0,88.0,78.0,72.0,80.0,65.0,69.0,64.0,66.0,69.0,nan,65.0,57.0,13.0,9.0,14.0,5.0,7.0,CM,74.0,€6.1M,67.0
186982, A. Büttner,31,https://cdn.sofifa.com/players/186/982/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,71,71,New England Revolution,https://cdn.sofifa.com/teams/691/light_30.png,€2.1M,€6K,2023,Left,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos7"">LB",28.0,"Feb 12, 2020",nan,2020,5'9,165lbs,76.0,58.0,65.0,71.0,60.0,71.0,73.0,71.0,72.0,73.0,72.0,73.0,70.0,70.0,74.0,78.0,73.0,61.0,69.0,66.0,79.0,66.0,70.0,69.0,74.0,70.0,nan,73.0,74.0,8.0,11.0,14.0,14.0,10.0,LM,71.0,€3.2M,65.0
222709, Petros,31,https://cdn.sofifa.com/players/222/709/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,79,79,Al Nassr,https://cdn.sofifa.com/teams/112139/light_30.png,€9.5M,€42K,2023,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos9"">RDM",6.0,"Jul 1, 2018",nan,2025,6'0,172lbs,61.0,65.0,58.0,81.0,50.0,76.0,58.0,49.0,78.0,78.0,67.0,68.0,70.0,76.0,70.0,80.0,62.0,90.0,70.0,65.0,82.0,80.0,64.0,75.0,62.0,79.0,nan,80.0,78.0,16.0,13.0,9.0,10.0,14.0,CDM,79.0,€16.2M,68.0
203886, A. Trebel,29,https://cdn.sofifa.com/players/203/886/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,73,73,RSC Anderlecht,https://cdn.sofifa.com/teams/229/light_30.png,€3.8M,€19K,2022,Left,1.0,2.0,3.0,High/ High,Normal (170-185),No,"<span class=""pos pos15"">LCM",25.0,"Jan 15, 2017",nan,2023,5'9,163lbs,72.0,59.0,33.0,75.0,74.0,71.0,72.0,75.0,73.0,75.0,71.0,65.0,75.0,72.0,76.0,77.0,73.0,62.0,69.0,75.0,80.0,74.0,72.0,76.0,55.0,78.0,nan,73.0,70.0,8.0,11.0,14.0,16.0,12.0,CM,73.0,€5.7M,67.0
209288, F. Mollet,28,https://cdn.sofifa.com/players/209/288/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,78,78,Montpellier HSC,https://cdn.sofifa.com/teams/70/light_30.png,€10.5M,€36K,2022,Right,1.0,4.0,4.0,High/ Medium,Normal (170-),No,"<span class=""pos pos28"">SUB",25.0,"Jul 11, 2018",nan,2023,5'7,148lbs,72.0,71.0,41.0,81.0,71.0,80.0,77.0,83.0,78.0,80.0,76.0,73.0,80.0,73.0,88.0,85.0,67.0,75.0,51.0,80.0,63.0,52.0,73.0,81.0,63.0,73.0,nan,49.0,44.0,9.0,13.0,12.0,12.0,15.0,CAM,78.0,€21M,54.0
180432, 19 Hernanes,33,https://cdn.sofifa.com/players/180/432/19_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,78,78,Hebei China Fortune FC,https://cdn.sofifa.com/teams/112978/light_30.png,€6M,€20K,2022,Right,3.0,5.0,4.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos9"">RDM",10.0,"Feb 9, 2017",nan,2019,5'11,170lbs,79.0,57.0,60.0,82.0,76.0,74.0,84.0,85.0,78.0,79.0,64.0,59.0,72.0,70.0,75.0,85.0,61.0,71.0,72.0,77.0,54.0,70.0,56.0,86.0,75.0,78.0,72.0,62.0,62.0,4.0,5.0,4.0,6.0,6.0,CM,76.0,€12.9M,nan
215018, B. Alemán,30,https://cdn.sofifa.com/players/215/018/20_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,72,72,Gimnasia y Esgrima La Plata,https://cdn.sofifa.com/teams/101084/light_30.png,€2.9M,€13K,2022,Left,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos18"">CAM",20.0,"Aug 3, 2019",nan,2022,5'9,174lbs,71.0,65.0,60.0,76.0,66.0,73.0,80.0,78.0,73.0,72.0,69.0,74.0,75.0,66.0,65.0,81.0,70.0,66.0,72.0,75.0,73.0,69.0,70.0,75.0,69.0,69.0,nan,66.0,64.0,9.0,8.0,14.0,6.0,7.0,CAM,72.0,€4.2M,65.0
231247, B. Cufré,23,https://cdn.sofifa.com/players/231/247/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,74,81,RCD Mallorca,https://cdn.sofifa.com/teams/453/light_30.png,€7M,€7K,2022,Left,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos7"">LB",25.0,"Sep 28, 2020",nan,2024,5'10,181lbs,76.0,58.0,58.0,72.0,59.0,75.0,83.0,66.0,70.0,74.0,80.0,83.0,82.0,67.0,62.0,82.0,80.0,89.0,70.0,65.0,70.0,68.0,59.0,66.0,55.0,58.0,nan,72.0,62.0,6.0,7.0,12.0,13.0,6.0,LWB,76.0,€12.6M,75.0
5471, 17 F. Lampard,38,https://cdn.sofifa.com/players/005/471/17_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,78,78,New York City FC,https://cdn.sofifa.com/teams/112828/light_30.png,€575K,€8K,2022,Right,3.0,4.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos13"">RCM",8.0,"Jul 1, 2015",nan,2023,6'0,196lbs,79.0,77.0,65.0,82.0,79.0,74.0,84.0,79.0,82.0,80.0,55.0,34.0,52.0,80.0,55.0,85.0,67.0,55.0,73.0,82.0,72.0,60.0,80.0,77.0,84.0,88.0,52.0,62.0,57.0,12.0,14.0,15.0,10.0,8.0,CM,76.0,nan,nan
185174, A. Poli,30,https://cdn.sofifa.com/players/185/174/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,76,76,Bologna,https://cdn.sofifa.com/teams/189/light_30.png,€6.5M,€28K,2022,Right,2.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos11"">LDM",16.0,"Jul 1, 2017",nan,2022,6'0,170lbs,68.0,56.0,65.0,80.0,69.0,78.0,72.0,68.0,74.0,80.0,67.0,68.0,72.0,76.0,75.0,72.0,65.0,72.0,62.0,72.0,73.0,74.0,74.0,77.0,68.0,74.0,nan,72.0,72.0,5.0,5.0,5.0,5.0,5.0,CDM,76.0,€11.7M,76.0
244270, N. Moro,22,https://cdn.sofifa.com/players/244/270/20_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,74,82,Dinamo Zagreb,https://cdn.sofifa.com/teams/211/light_30.png,€7.5M,€500,2022,Right,1.0,5.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos10"">CDM",27.0,"Nov 21, 2016",nan,2025,6'0,170lbs,65.0,64.0,69.0,75.0,64.0,73.0,60.0,70.0,81.0,77.0,72.0,71.0,69.0,72.0,60.0,83.0,62.0,83.0,76.0,74.0,70.0,68.0,60.0,76.0,68.0,77.0,nan,69.0,70.0,9.0,9.0,10.0,13.0,11.0,CM,76.0,€18M,69.0
185373, 20 I. Popov,31,https://cdn.sofifa.com/players/185/373/20_60.png,Bulgaria,https://cdn.sofifa.com/flags/bg.png,75,75,,https://cdn.sofifa.com/flags/bg.png,€0,€0,2022,Right,2.0,4.0,4.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos18"">CAM",10.0,nan,nan,nan,6'0,157lbs,71.0,72.0,66.0,74.0,71.0,74.0,67.0,76.0,72.0,76.0,80.0,73.0,75.0,73.0,60.0,79.0,62.0,73.0,68.0,74.0,73.0,59.0,74.0,75.0,75.0,72.0,nan,63.0,56.0,14.0,7.0,7.0,15.0,8.0,CAM,74.0,nan,60.0
208535, A. Duncan,27,https://cdn.sofifa.com/players/208/535/20_60.png,Ghana,https://cdn.sofifa.com/flags/gh.png,74,75,Fiorentina,https://cdn.sofifa.com/teams/110374/light_30.png,€6.5M,€40K,2021,Left,2.0,3.0,3.0,Medium/ High,Normal (170-185),No,"<span class=""pos pos28"">SUB",8.0,"Sep 1, 2020",nan,2022,5'10,172lbs,73.0,50.0,68.0,79.0,58.0,71.0,64.0,50.0,76.0,74.0,74.0,67.0,71.0,77.0,71.0,83.0,78.0,78.0,69.0,78.0,86.0,79.0,68.0,67.0,44.0,76.0,nan,80.0,76.0,9.0,8.0,8.0,6.0,8.0,CDM,78.0,€11.5M,73.0
226168, M. Eggestein,23,https://cdn.sofifa.com/players/226/168/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,76,83,SV Werder Bremen,https://cdn.sofifa.com/teams/38/light_30.png,€10.5M,€23K,2021,Right,1.0,4.0,3.0,High/ High,Normal (170-185),Yes,"<span class=""pos pos13"">RCM",35.0,"Nov 29, 2014",nan,2023,5'11,165lbs,70.0,59.0,65.0,76.0,50.0,77.0,64.0,48.0,76.0,81.0,67.0,74.0,73.0,77.0,69.0,81.0,53.0,94.0,76.0,72.0,70.0,70.0,67.0,76.0,60.0,75.0,nan,73.0,70.0,15.0,10.0,13.0,15.0,8.0,CM,78.0,€20M,72.0
213209, K. Acosta,24,https://cdn.sofifa.com/players/213/209/20_60.png,United States,https://cdn.sofifa.com/flags/us.png,71,77,Colorado Rapids,https://cdn.sofifa.com/teams/694/light_30.png,€3M,€5K,2021,Right,1.0,5.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos11"">LDM",10.0,"Jul 23, 2018",nan,2021,5'10,150lbs,68.0,60.0,66.0,71.0,55.0,71.0,77.0,73.0,67.0,72.0,77.0,76.0,74.0,73.0,73.0,79.0,80.0,90.0,66.0,73.0,78.0,66.0,66.0,66.0,66.0,72.0,nan,67.0,60.0,12.0,7.0,12.0,8.0,7.0,RM,73.0,€5M,65.0
186651, G. Vural,32,https://cdn.sofifa.com/players/186/651/20_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,70,70,Gazişehir Gaziantep F.K.,https://cdn.sofifa.com/teams/110776/light_30.png,€1.3M,€9K,2021,Left,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos15"">LCM",11.0,"Jul 25, 2019",nan,2021,5'10,143lbs,70.0,62.0,65.0,70.0,69.0,73.0,77.0,70.0,61.0,74.0,80.0,79.0,78.0,71.0,77.0,78.0,77.0,80.0,57.0,74.0,70.0,61.0,66.0,70.0,68.0,66.0,nan,69.0,61.0,8.0,9.0,16.0,6.0,13.0,LM,72.0,€2.6M,62.0
202061, J. Kurtić,31,https://cdn.sofifa.com/players/202/061/20_60.png,Slovenia,https://cdn.sofifa.com/flags/si.png,74,74,Parma,https://cdn.sofifa.com/teams/50/light_30.png,€4.8M,€27K,2021,Right,2.0,3.0,3.0,High/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB",14.0,"Sep 1, 2020",nan,2023,6'1,194lbs,67.0,60.0,71.0,77.0,69.0,71.0,68.0,75.0,75.0,75.0,61.0,57.0,62.0,74.0,62.0,80.0,64.0,70.0,78.0,76.0,77.0,75.0,74.0,72.0,65.0,75.0,nan,75.0,72.0,14.0,13.0,10.0,11.0,6.0,CM,74.0,€8.6M,65.0
189511, Sergio Busquets,31,https://cdn.sofifa.com/players/189/511/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,87,87,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€38M,€240K,2021,Right,4.0,3.0,3.0,Medium/ Medium,Lean (185+),Yes,"<span class=""pos pos13"">RCM",5.0,"Sep 1, 2008",nan,2023,6'2,168lbs,62.0,67.0,68.0,89.0,44.0,81.0,66.0,68.0,83.0,88.0,40.0,43.0,67.0,84.0,50.0,61.0,66.0,81.0,75.0,54.0,81.0,85.0,77.0,84.0,60.0,93.0,nan,83.0,80.0,5.0,8.0,13.0,9.0,13.0,CDM,87.0,€77.9M,86.0
189461, J. Wilshere,28,https://cdn.sofifa.com/players/189/461/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,76,West Ham United,https://cdn.sofifa.com/teams/19/light_30.png,€7.5M,€39K,2021,Left,3.0,2.0,3.0,Medium/ Medium,Normal (170-),Yes,"<span class=""pos pos28"">SUB",19.0,"Jul 9, 2018",nan,2021,5'8,150lbs,73.0,61.0,58.0,83.0,64.0,80.0,77.0,71.0,80.0,82.0,68.0,58.0,76.0,75.0,83.0,74.0,66.0,54.0,56.0,70.0,81.0,62.0,76.0,81.0,65.0,80.0,nan,64.0,65.0,6.0,15.0,15.0,9.0,11.0,CAM,77.0,€14.3M,62.0
229764, Córdoba,23,https://cdn.sofifa.com/players/229/764/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,77,83,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€12M,€23K,2021,Left,1.0,3.0,4.0,High/ High,Lean (170-185),Yes,"<span class=""pos pos27"">LW",11.0,"Jul 1, 2015",nan,2022,5'11,161lbs,75.0,70.0,51.0,74.0,65.0,81.0,74.0,38.0,65.0,78.0,85.0,81.0,82.0,74.0,78.0,70.0,66.0,73.0,66.0,73.0,71.0,52.0,72.0,73.0,71.0,75.0,nan,68.0,69.0,13.0,8.0,12.0,13.0,8.0,LM,78.0,€27.6M,72.0
173155, A. Barillà,32,https://cdn.sofifa.com/players/173/155/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,71,71,AC Monza,https://cdn.sofifa.com/teams/111811/light_30.png,€1.8M,€4K,2021,Left,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos14"">CM",20.0,"Sep 1, 2020",nan,2022,5'11,172lbs,69.0,60.0,61.0,74.0,65.0,65.0,67.0,65.0,70.0,76.0,75.0,85.0,83.0,66.0,85.0,77.0,64.0,84.0,72.0,72.0,73.0,64.0,68.0,65.0,55.0,71.0,nan,74.0,72.0,13.0,12.0,10.0,7.0,8.0,CM,72.0,€2.9M,65.0
207993, S. Kolašinac,27,https://cdn.sofifa.com/players/207/993/20_60.png,Bosnia Herzegovina,https://cdn.sofifa.com/flags/ba.png,78,79,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,€10.5M,€69K,2021,Left,2.0,2.0,3.0,High/ Medium,Stocky (170-185),Yes,"<span class=""pos pos28"">SUB",31.0,"Jul 1, 2017",nan,2022,6'0,190lbs,74.0,57.0,74.0,78.0,55.0,75.0,61.0,42.0,62.0,76.0,69.0,77.0,60.0,72.0,55.0,82.0,79.0,78.0,90.0,58.0,93.0,70.0,73.0,74.0,54.0,72.0,nan,79.0,77.0,15.0,9.0,16.0,7.0,9.0,CB,79.0,€20.7M,71.0
216020, L. Gil,29,https://cdn.sofifa.com/players/216/020/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,73,73,Al Ittihad,https://cdn.sofifa.com/teams/607/light_30.png,€3.8M,€31K,2021,Left,1.0,2.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos15"">LCM",83.0,"Jan 1, 2020",nan,2022,5'7,152lbs,80.0,35.0,73.0,78.0,37.0,74.0,69.0,76.0,77.0,69.0,69.0,67.0,72.0,66.0,72.0,67.0,91.0,77.0,70.0,74.0,79.0,71.0,63.0,77.0,67.0,69.0,nan,70.0,73.0,12.0,7.0,9.0,16.0,16.0,CM,73.0,€6.5M,68.0
198949, K. Malcuit,28,https://cdn.sofifa.com/players/198/949/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,78,78,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,€9M,€57K,2020,Right,2.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",2.0,"Aug 8, 2018",nan,2022,5'10,170lbs,79.0,66.0,65.0,77.0,56.0,80.0,62.0,47.0,72.0,76.0,80.0,82.0,76.0,74.0,74.0,66.0,69.0,70.0,69.0,56.0,77.0,73.0,66.0,68.0,55.0,69.0,nan,77.0,77.0,12.0,13.0,12.0,9.0,11.0,RB,78.0,€15.3M,74.0
236998, J. Léa Siliki,24,https://cdn.sofifa.com/players/236/998/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,73,78,Stade Rennais FC,https://cdn.sofifa.com/teams/74/light_30.png,€5.5M,€29K,2020,Left,1.0,2.0,3.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",12.0,"Jul 1, 2017",nan,2023,6'0,161lbs,74.0,57.0,70.0,77.0,65.0,75.0,78.0,64.0,73.0,76.0,73.0,69.0,74.0,71.0,69.0,74.0,61.0,73.0,69.0,67.0,70.0,70.0,69.0,70.0,64.0,69.0,nan,70.0,70.0,10.0,12.0,12.0,11.0,12.0,CM,75.0,€10.9M,71.0
